id,store_id,modality,source_id,retailer,content,embedding_model,embedding_dim
news_NEWS-01280,USR-072,news,NEWS-01280,Best Buy,"Store USR-072 | Detroit, MI | Date: 2026-02-18 | Headline: Green Grocer Program celebrates first ribbon cutting since 2024 relaunch, bringing walkable grocery access to Dexter-Linwood neighborhood - City of Detroit (.gov) | Summary: Green Grocer Program celebrates first ribbon cutting since 2024 relaunch, bringing walkable grocery access to Dexter-Linwood neighborhood City of Detroit (.gov) | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01293,USR-073,news,NEWS-01293,Dollar General,"Store USR-073 | Portland, OR | Date: 2026-06-23 | Headline: Grocery stores open in Staunton, Waynesboro on July 4 - The News Leader | Staunton, VA | Summary: Grocery stores open in Staunton, Waynesboro on July 4 The News Leader | Staunton, VA | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01296,USR-073,news,NEWS-01296,Dollar General,"Store USR-073 | Portland, OR | Date: 2026-06-22 | Headline: A must-try Mexican restaurant inside an Alabama grocery store - AL.com | Summary: A must-try Mexican restaurant inside an Alabama grocery store AL.com | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01302,USR-073,news,NEWS-01302,Dollar General,"Store USR-073 | Portland, OR | Date: 2026-06-15 | Headline: Outdoor retailer to close 59 stores, including in Oregon, amid bankruptcy - OregonLive.com | Summary: Outdoor retailer to close 59 stores, including in Oregon, amid bankruptcy OregonLive.com | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01314,USR-074,news,NEWS-01314,Sam's Club,"Store USR-074 | Memphis, TN | Date: 2025-12-18 | Headline: What grocery stores are open on Christmas in the Memphis area? - The Commercial Appeal | Summary: What grocery stores are open on Christmas in the Memphis area? The Commercial Appeal | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01320,USR-074,news,NEWS-01320,Sam's Club,"Store USR-074 | Memphis, TN | Date: 2026-02-10 | Headline: IKEA to close its Memphis location in May; pickup and online services remain open - KATV | Summary: IKEA to close its Memphis location in May; pickup and online services remain open KATV | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01370,USR-077,news,NEWS-01370,Meijer,"Store USR-077 | Milwaukee, WI | Date: 2026-04-20 | Headline: 'It's bad out here': Milwaukee residents lean on food pantries as grocery stores close - Spectrum News | Summary: 'It's bad out here': Milwaukee residents lean on food pantries as grocery stores close Spectrum News | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01372,USR-077,news,NEWS-01372,Meijer,"Store USR-077 | Milwaukee, WI | Date: 2026-06-04 | Headline: How rising costs sank a Wauwatosa housing project — and led to a grocery store - The Business Journals | Summary: How rising costs sank a Wauwatosa housing project — and led to a grocery store The Business Journals | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01381,USR-078,news,NEWS-01381,Safeway,"Store USR-078 | Albuquerque, NM | Date: 2026-03-15 | Headline: Dennis Rivera Obituary (2026) - Albuquerque, NM - Albuquerque Journal - Legacy obituary | Summary: Dennis Rivera Obituary (2026) - Albuquerque, NM - Albuquerque Journal Legacy obituary | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01384,USR-078,news,NEWS-01384,Safeway,"Store USR-078 | Albuquerque, NM | Date: 2026-06-02 | Headline: Person stabbed outside of Smith's store In Albuquerque - KOAT | Summary: Person stabbed outside of Smith's store In Albuquerque KOAT | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01387,USR-078,news,NEWS-01387,Safeway,"Store USR-078 | Albuquerque, NM | Date: 2026-03-15 | Headline: Body found behind grocery store in North Valley - KOB.com | Summary: Body found behind grocery store in North Valley KOB.com | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01411,USR-079,news,NEWS-01411,Sprouts,"Store USR-079 | Tucson, AZ | Date: 2025-09-25 | Headline: At least seven Starbucks in Tucson to close Sunday - KOLD | Summary: At least seven Starbucks in Tucson to close Sunday KOLD | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01414,USR-080,news,NEWS-01414,Trader Joe's,"Store USR-080 | Fresno, CA | Date: 2025-09-05 | Headline: USDA issues public health alert for Trader Joe's Uncured Pepperoni Pizza sold at stores across California - ABC30 Fresno | Summary: USDA issues public health alert for Trader Joe's Uncured Pepperoni Pizza sold at stores across California ABC30 Fresno | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01442,USR-081,news,NEWS-01442,Walmart,"Store USR-081 | Sacramento, CA | Date: 2026-06-16 | Headline: National boating retailer announces store closings. Where are stores shutting? - Sacramento Bee | Summary: National boating retailer announces store closings. Where are stores shutting? Sacramento Bee | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01445,USR-082,news,NEWS-01445,Target,"Store USR-082 | Kansas City, MO | Date: 2026-03-29 | Headline: Blue Springs police to increase presence after arrest of juvenile at 'truck meet-up' Saturday night - KSHB 41 Kansas City | Summary: Blue Springs police to increase presence after arrest of juvenile at 'truck meet-up' Saturday night KSHB 41 Kansas City | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01450,USR-082,news,NEWS-01450,Target,"Store USR-082 | Kansas City, MO | Date: 2026-06-17 | Headline: Murder charges filed for double homicide in Kansas City grocery store parking lot - KCTV | Summary: Murder charges filed for double homicide in Kansas City grocery store parking lot KCTV | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01468,USR-083,news,NEWS-01468,Kroger,"Store USR-083 | Atlanta, GA | Date: 2025-12-18 | Headline: 2025 holiday grocery store hours, travel and weather in metro Atlanta - WABE | Summary: 2025 holiday grocery store hours, travel and weather in metro Atlanta WABE | Impact: negative",text-embedding-3-large,3072
news_NEWS-01476,USR-083,news,NEWS-01476,Kroger,"Store USR-083 | Atlanta, GA | Date: 2025-12-11 | Headline: Another business to close at Atlantic Station; residents say their community is ‘crumbling’ - Atlanta News First | Summary: Another business to close at Atlantic Station; residents say their community is ‘crumbling’ Atlanta News First | Impact: neutral",text-embedding-3-large,3072
reports_RPT-USR-061-002,USR-061,reports,RPT-USR-061-002,Walmart,Store: USR-061 | Report: RPT-USR-061-002 | Date: 2025-08-18 | Type: safety_audit | Severity: high | Category: staffing | Status: in_progress | Reported by: district_manager | Description: Insufficient coverage during peak hours — checkout and service desk,text-embedding-3-large,3072
reports_RPT-USR-062-004,USR-062,reports,RPT-USR-062-004,Target,Store: USR-062 | Report: RPT-USR-062-004 | Date: 2025-11-17 | Type: safety_audit | Severity: medium | Category: planogram | Status: open | Reported by: district_manager | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-064-009,USR-064,reports,RPT-USR-064-009,Costco,Store: USR-064 | Report: RPT-USR-064-009 | Date: 2025-12-21 | Type: district_visit | Severity: medium | Category: equipment | Status: resolved | Reported by: loss_prevention | Description: Refrigeration unit temperature fluctuation logged in dairy section,text-embedding-3-large,3072
reports_RPT-USR-065-007,USR-065,reports,RPT-USR-065-007,Albertsons,Store: USR-065 | Report: RPT-USR-065-007 | Date: 2026-05-31 | Type: district_visit | Severity: low | Category: shrink | Status: resolved | Reported by: mystery_shopper | Description: Elevated shrink pattern detected near self-checkout area,text-embedding-3-large,3072
reports_RPT-USR-065-011,USR-065,reports,RPT-USR-065-011,Albertsons,Store: USR-065 | Report: RPT-USR-065-011 | Date: 2026-03-17 | Type: loss_prevention | Severity: low | Category: safety | Status: resolved | Reported by: loss_prevention | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-067-004,USR-067,reports,RPT-USR-067-004,Whole Foods,Store: USR-067 | Report: RPT-USR-067-004 | Date: 2025-07-06 | Type: facilities | Severity: medium | Category: inventory | Status: resolved | Reported by: loss_prevention | Description: Cycle count variance exceeds threshold in high-shrink categories,text-embedding-3-large,3072
reports_RPT-USR-068-001,USR-068,reports,RPT-USR-068-001,CVS,Store: USR-068 | Report: RPT-USR-068-001 | Date: 2025-11-25 | Type: loss_prevention | Severity: low | Category: shrink | Status: resolved | Reported by: store_manager | Description: Elevated shrink pattern detected near self-checkout area,text-embedding-3-large,3072
reports_RPT-USR-069-003,USR-069,reports,RPT-USR-069-003,Walgreens,Store: USR-069 | Report: RPT-USR-069-003 | Date: 2026-03-29 | Type: facilities | Severity: medium | Category: customer_service | Status: open | Reported by: store_manager | Description: Wait times exceed SLA at service desk during weekend peak,text-embedding-3-large,3072
reports_RPT-USR-070-010,USR-070,reports,RPT-USR-070-010,Home Depot,Store: USR-070 | Report: RPT-USR-070-010 | Date: 2025-10-17 | Type: mystery_shop | Severity: low | Category: signage | Status: in_progress | Reported by: loss_prevention | Description: Promotional signage expired or missing on endcap displays,text-embedding-3-large,3072
reports_RPT-USR-072-002,USR-072,reports,RPT-USR-072-002,Best Buy,Store: USR-072 | Report: RPT-USR-072-002 | Date: 2025-11-02 | Type: safety_audit | Severity: low | Category: safety | Status: in_progress | Reported by: loss_prevention | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-072-008,USR-072,reports,RPT-USR-072-008,Best Buy,Store: USR-072 | Report: RPT-USR-072-008 | Date: 2025-07-15 | Type: district_visit | Severity: low | Category: planogram | Status: open | Reported by: loss_prevention | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-073-002,USR-073,reports,RPT-USR-073-002,Dollar General,Store: USR-073 | Report: RPT-USR-073-002 | Date: 2025-10-28 | Type: district_visit | Severity: high | Category: cleaning | Status: in_progress | Reported by: district_manager | Description: Backroom and sales floor cleaning below standard — debris in aisles,text-embedding-3-large,3072
reports_RPT-USR-073-006,USR-073,reports,RPT-USR-073-006,Dollar General,Store: USR-073 | Report: RPT-USR-073-006 | Date: 2025-09-28 | Type: inventory_audit | Severity: high | Category: planogram | Status: in_progress | Reported by: loss_prevention | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-076-005,USR-076,reports,RPT-USR-076-005,H-E-B,Store: USR-076 | Report: RPT-USR-076-005 | Date: 2026-03-16 | Type: loss_prevention | Severity: medium | Category: staffing | Status: resolved | Reported by: mystery_shopper | Description: Insufficient coverage during peak hours — checkout and service desk,text-embedding-3-large,3072
reports_RPT-USR-077-007,USR-077,reports,RPT-USR-077-007,Meijer,Store: USR-077 | Report: RPT-USR-077-007 | Date: 2026-02-23 | Type: inventory_audit | Severity: medium | Category: shrink | Status: open | Reported by: district_manager | Description: Elevated shrink pattern detected near self-checkout area,text-embedding-3-large,3072
reports_RPT-USR-079-005,USR-079,reports,RPT-USR-079-005,Sprouts,Store: USR-079 | Report: RPT-USR-079-005 | Date: 2025-10-14 | Type: inventory_audit | Severity: medium | Category: cleaning | Status: resolved | Reported by: loss_prevention | Description: Backroom and sales floor cleaning below standard — debris in aisles,text-embedding-3-large,3072
reports_RPT-USR-079-009,USR-079,reports,RPT-USR-079-009,Sprouts,Store: USR-079 | Report: RPT-USR-079-009 | Date: 2025-11-09 | Type: loss_prevention | Severity: low | Category: planogram | Status: resolved | Reported by: mystery_shopper | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-081-002,USR-081,reports,RPT-USR-081-002,Walmart,Store: USR-081 | Report: RPT-USR-081-002 | Date: 2026-04-24 | Type: loss_prevention | Severity: low | Category: signage | Status: open | Reported by: district_manager | Description: Promotional signage expired or missing on endcap displays,text-embedding-3-large,3072
reports_RPT-USR-081-003,USR-081,reports,RPT-USR-081-003,Walmart,Store: USR-081 | Report: RPT-USR-081-003 | Date: 2025-11-25 | Type: facilities | Severity: low | Category: safety | Status: resolved | Reported by: loss_prevention | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-084-007,USR-084,reports,RPT-USR-084-007,Costco,Store: USR-084 | Report: RPT-USR-084-007 | Date: 2025-11-26 | Type: district_visit | Severity: high | Category: safety | Status: resolved | Reported by: loss_prevention | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-085-003,USR-085,reports,RPT-USR-085-003,Albertsons,Store: USR-085 | Report: RPT-USR-085-003 | Date: 2025-09-07 | Type: inventory_audit | Severity: low | Category: inventory | Status: open | Reported by: loss_prevention | Description: Cycle count variance exceeds threshold in high-shrink categories,text-embedding-3-large,3072
reports_RPT-USR-085-005,USR-085,reports,RPT-USR-085-005,Albertsons,Store: USR-085 | Report: RPT-USR-085-005 | Date: 2026-02-18 | Type: loss_prevention | Severity: medium | Category: customer_service | Status: in_progress | Reported by: store_manager | Description: Wait times exceed SLA at service desk during weekend peak,text-embedding-3-large,3072
reports_RPT-USR-086-005,USR-086,reports,RPT-USR-086-005,Publix,Store: USR-086 | Report: RPT-USR-086-005 | Date: 2026-05-26 | Type: mystery_shop | Severity: low | Category: customer_service | Status: in_progress | Reported by: loss_prevention | Description: Wait times exceed SLA at service desk during weekend peak,text-embedding-3-large,3072
