news_id,store_id,city,state,published_date,headline,summary,event_type,demand_impact,source
NEWS-01558,USR-088,Pittsburgh,PA,2025-11-25,National Retailer With Multiple Pittsburgh Locations Declares Bankruptcy - Patch,National Retailer With Multiple Pittsburgh Locations Declares Bankruptcy Patch,local_news,neutral,Patch
NEWS-01559,USR-088,Pittsburgh,PA,2025-08-15,Business bankruptcy filings edge up in Pittsburgh amid Q2 retail closures - Pittsburgh Business Times - The Business Journals,Business bankruptcy filings edge up in Pittsburgh amid Q2 retail closures - Pittsburgh Business Times The Business Journals,construction,negative,The Business Journals
NEWS-01560,USR-088,Pittsburgh,PA,2025-05-21,Is your Rite Aid closing? Here's the latest list of locations set to close their doors - FOX43,Is your Rite Aid closing? Here's the latest list of locations set to close their doors FOX43,local_news,neutral,FOX43
NEWS-01561,USR-088,Pittsburgh,PA,2026-02-02,Carrick Shop 'n Save closing its doors after decades of service - CBS News,Carrick Shop 'n Save closing its doors after decades of service CBS News,local_news,neutral,CBS News
NEWS-01562,USR-088,Pittsburgh,PA,2025-06-18,At Home files for bankruptcy. Which Pennsylvania stores will close? - Yahoo,At Home files for bankruptcy. Which Pennsylvania stores will close? Yahoo,local_news,neutral,Yahoo
NEWS-01563,USR-089,St. Louis,MO,2026-06-11,Walgreens to close St. Louis County store - The Business Journals,Walgreens to close St. Louis County store The Business Journals,local_news,neutral,The Business Journals
NEWS-01564,USR-089,St. Louis,MO,2025-11-23,Forget something for Thanksgiving? These Springfield stores are open - Springfield News-Leader,Forget something for Thanksgiving? These Springfield stores are open Springfield News-Leader,local_news,neutral,Springfield News-Leader
NEWS-01565,USR-089,St. Louis,MO,2025-12-23,Christmas Eve 2025: What's open and closed in St. Louis? - KSDK,Christmas Eve 2025: What's open and closed in St. Louis? KSDK,local_news,neutral,KSDK
NEWS-01566,USR-089,St. Louis,MO,2024-10-15,"St. Louis area Walgreens to close as pharmacy chain announces 1,200 additional store closures nationwide - First Alert 4","St. Louis area Walgreens to close as pharmacy chain announces 1,200 additional store closures nationwide First Alert 4",construction,negative,First Alert 4
NEWS-01567,USR-089,St. Louis,MO,2024-02-08,Walgreens to close Manchester store; chain could lose more stores this year - FOX 2,Walgreens to close Manchester store; chain could lose more stores this year FOX 2,local_news,neutral,FOX 2
NEWS-01568,USR-089,St. Louis,MO,2025-08-28,"Walgreens Boots Alliance goes private in $10B Sycamore deal, splits into 5 companies - The Business Journals","Walgreens Boots Alliance goes private in $10B Sycamore deal, splits into 5 companies The Business Journals",local_news,neutral,The Business Journals
NEWS-01569,USR-089,St. Louis,MO,2026-06-17,Straub family puts CWE site on the market - Spectrum News,Straub family puts CWE site on the market Spectrum News,local_news,neutral,Spectrum News
NEWS-01570,USR-089,St. Louis,MO,2026-05-05,"One year after tornado, north St. Louis grocery store still rebuilding - First Alert 4","One year after tornado, north St. Louis grocery store still rebuilding First Alert 4",local_news,neutral,First Alert 4
NEWS-01571,USR-089,St. Louis,MO,2026-06-03,Security guard wounds armed suspect in grocery store shooting - FOX 2,Security guard wounds armed suspect in grocery store shooting FOX 2,local_news,neutral,FOX 2
NEWS-01572,USR-089,St. Louis,MO,2026-06-03,"Save A Lot Launches Campaign Highlighting Fresh Meat, Cut by Butchers In-Store - Business Wire","Save A Lot Launches Campaign Highlighting Fresh Meat, Cut by Butchers In-Store Business Wire",local_news,neutral,Business Wire
NEWS-01573,USR-089,St. Louis,MO,2026-04-15,Schnucks Debuts 10 New Local Brands in St. Louis-Area Stores - Progressive Grocer,Schnucks Debuts 10 New Local Brands in St. Louis-Area Stores Progressive Grocer,local_news,neutral,Progressive Grocer
NEWS-01574,USR-089,St. Louis,MO,2026-05-15,"Here are the 5 highest-rated grocery stores in the Belleville area, Yelp says - Belleville News-Democrat","Here are the 5 highest-rated grocery stores in the Belleville area, Yelp says Belleville News-Democrat",local_news,neutral,Belleville News-Democrat
NEWS-01575,USR-089,St. Louis,MO,2026-06-12,Retail pharmacy to close St. Louis County store - KSDK,Retail pharmacy to close St. Louis County store KSDK,local_news,neutral,KSDK
NEWS-01576,USR-089,St. Louis,MO,2026-01-24,"St. Louis grocery stores closed, closing early due to weather - First Alert 4","St. Louis grocery stores closed, closing early due to weather First Alert 4",weather,negative,First Alert 4
NEWS-01577,USR-089,St. Louis,MO,2026-04-01,"What’s open, closed on Easter Sunday in the St. Louis area - FOX 2","What’s open, closed on Easter Sunday in the St. Louis area FOX 2",local_news,neutral,FOX 2
NEWS-01578,USR-089,St. Louis,MO,2026-06-03,Downtown vape shop blamed for crime increase closes permanently - First Alert 4,Downtown vape shop blamed for crime increase closes permanently First Alert 4,local_news,neutral,First Alert 4
NEWS-01579,USR-089,St. Louis,MO,2026-02-04,National retailer closing 2 St. Louis-area stores - KSDK,National retailer closing 2 St. Louis-area stores KSDK,local_news,neutral,KSDK
NEWS-01580,USR-089,St. Louis,MO,2026-06-12,Retail pharmacy to close St. Louis County store,"ST. LOUIS COUNTY, Mo. — Another St. Louis-area Walgreens store will permanently close. The store and pharmacy at 11404 St. Charles Rock Road in Bridgeton will close July 21, the pharmacy chain said on ...",construction,negative,bing.com
NEWS-01581,USR-089,St. Louis,MO,2025-07-26,St. Louis Walgreens Pharmacies ‘Temporarily Closed’ due to staffing shortages,"ST. LOUIS, Mo. (First Alert 4) -Imagine going to your pharmacy, expecting to refill your prescription, but finding a sign saying temporarily closed and no sign of when they will reopen. That’s what’s ...",local_news,neutral,bing.com
NEWS-01582,USR-089,St. Louis,MO,2007-02-25,Downtown Rising: St. Louis Retail Gains Steam,"ST. LOUIS — Lethorne Johnson’s downtown boutique, filled with designer jeans and trendy tank tops, may be a harbinger for this city on the Mississippi River. The 2,500-square-foot shop, Lee J, is on ...",local_news,neutral,bing.com
NEWS-01583,USR-090,Cincinnati,OH,2026-06-15,"Publix to open second store in NKY, and it's closer to Cincinnati - Cincinnati Enquirer","Publix to open second store in NKY, and it's closer to Cincinnati Cincinnati Enquirer",local_news,neutral,Cincinnati Enquirer
NEWS-01584,USR-090,Cincinnati,OH,2026-03-09,This Grocery Store in the Midwest Is Like a Must-Visit Theme Park - Food & Wine,This Grocery Store in the Midwest Is Like a Must-Visit Theme Park Food & Wine,local_news,neutral,Food & Wine
NEWS-01585,USR-090,Cincinnati,OH,2026-05-05,"Publix sets opening date for Cold Spring store, its second in Greater Cincinnati - The Business Journals","Publix sets opening date for Cold Spring store, its second in Greater Cincinnati The Business Journals",new_competitor,neutral,The Business Journals
NEWS-01586,USR-090,Cincinnati,OH,2026-02-23,What’s The Cheapest Grocery Store in 2026? - Propel,What’s The Cheapest Grocery Store in 2026? Propel,local_news,neutral,Propel
NEWS-01587,USR-090,Cincinnati,OH,2026-02-24,A popular grocery chain is quietly closing many stores. Find out why - Cleveland.com,A popular grocery chain is quietly closing many stores. Find out why Cleveland.com,local_news,neutral,Cleveland.com
NEWS-01588,USR-090,Cincinnati,OH,2025-10-18,The Ohio-Based Grocery Store That Is Now Popping Up Everywhere - Mashed,The Ohio-Based Grocery Store That Is Now Popping Up Everywhere Mashed,local_news,neutral,Mashed
NEWS-01589,USR-090,Cincinnati,OH,2026-01-25,Kroger to close stores early Sunday evening throughout the Greater Cincinnati area - WLWT,Kroger to close stores early Sunday evening throughout the Greater Cincinnati area WLWT,local_news,neutral,WLWT
NEWS-01590,USR-090,Cincinnati,OH,2025-12-22,What grocery and retail stores are open and closed on Christmas? - Cincinnati Enquirer,What grocery and retail stores are open and closed on Christmas? Cincinnati Enquirer,local_news,neutral,Cincinnati Enquirer
NEWS-01591,USR-090,Cincinnati,OH,2025-12-01,"National furniture retailer closing dozens of stores, see the full list - MLive.com","National furniture retailer closing dozens of stores, see the full list MLive.com",local_news,neutral,MLive.com
NEWS-01592,USR-090,Cincinnati,OH,2025-07-21,News | Robert Redford-founded Sundance Living to shutter its stores - CoStar,News | Robert Redford-founded Sundance Living to shutter its stores CoStar,local_news,neutral,CoStar
NEWS-01593,USR-090,Cincinnati,OH,2026-01-14,Macy's to close 'underproductive' stores. Are any in Ohio? Full list - Cincinnati Enquirer,Macy's to close 'underproductive' stores. Are any in Ohio? Full list Cincinnati Enquirer,local_news,neutral,Cincinnati Enquirer
NEWS-01594,USR-090,Cincinnati,OH,2022-06-22,Saks Fifth Avenue will close its downtown Cincinnati doors at end of 2022 - WCPO 9 Cincinnati,Saks Fifth Avenue will close its downtown Cincinnati doors at end of 2022 WCPO 9 Cincinnati,local_news,neutral,WCPO 9 Cincinnati
NEWS-01595,USR-090,Cincinnati,OH,2025-09-10,How Home Depot uncovered the biggest alleged retail theft in its history,"Last month, felony charges were filed against members of a California group who allegedly stole more than $7 million of electrical merchandise. The Home Depot uncovered the biggest alleged retail ...",local_news,neutral,bing.com
NEWS-01596,USR-091,Raleigh,NC,2026-06-08,"Next time you go to a Lowe’s store in NC, ask yourself who might be watching - Raleigh News & Observer","Next time you go to a Lowe’s store in NC, ask yourself who might be watching Raleigh News & Observer",local_news,neutral,Raleigh News & Observer
NEWS-01597,USR-091,Raleigh,NC,2026-06-08,NC law enforcement may track your next visit to a home improvement store - WRAL,NC law enforcement may track your next visit to a home improvement store WRAL,local_news,neutral,WRAL
NEWS-01598,USR-091,Raleigh,NC,2026-03-16,Lowes Foods space in Raleigh sold for $8M as Maryland firm expands holdings - The Business Journals,Lowes Foods space in Raleigh sold for $8M as Maryland firm expands holdings The Business Journals,local_news,neutral,The Business Journals
NEWS-01599,USR-091,Raleigh,NC,2026-03-13,Popular grocery chain plans a new store in Cary. Here’s what to know - Raleigh News & Observer,Popular grocery chain plans a new store in Cary. Here’s what to know Raleigh News & Observer,new_competitor,neutral,Raleigh News & Observer
NEWS-01600,USR-091,Raleigh,NC,2025-11-24,"What's open and closed on Thanksgiving? Grocery, retail hours for 2025 - WRAL","What's open and closed on Thanksgiving? Grocery, retail hours for 2025 WRAL",local_news,neutral,WRAL
NEWS-01601,USR-091,Raleigh,NC,2025-05-28,Lowes Foods to open 2 stores in North Carolina - Grocery Dive,Lowes Foods to open 2 stores in North Carolina Grocery Dive,local_news,neutral,Grocery Dive
NEWS-01602,USR-091,Raleigh,NC,2026-06-18,"What’s closed on Juneteenth in the Triangle? Mail, grocery stores, banks & more - Raleigh News & Observer","What’s closed on Juneteenth in the Triangle? Mail, grocery stores, banks & more Raleigh News & Observer",local_news,neutral,Raleigh News & Observer
NEWS-01603,USR-091,Raleigh,NC,2026-01-22,Winter storm prompts grocery shopping frenzy in North Carolina - ABC11 News,Winter storm prompts grocery shopping frenzy in North Carolina ABC11 News,weather,negative,ABC11 News
NEWS-01604,USR-091,Raleigh,NC,2026-01-23,Shoppers flock to grocery stores across the Triangle for last-second supplies ahead of storm - CBS17.com,Shoppers flock to grocery stores across the Triangle for last-second supplies ahead of storm CBS17.com,weather,negative,CBS17.com
NEWS-01605,USR-091,Raleigh,NC,2026-05-20,Grocery store to anchor new 100K SF retail center in eastern Wake County - The Business Journals,Grocery store to anchor new 100K SF retail center in eastern Wake County The Business Journals,local_news,neutral,The Business Journals
NEWS-01606,USR-091,Raleigh,NC,2026-05-19,Proposed bill would allow NC grocery stores to sell canned cocktails - WSOC TV,Proposed bill would allow NC grocery stores to sell canned cocktails WSOC TV,local_news,neutral,WSOC TV
NEWS-01607,USR-091,Raleigh,NC,2026-06-16,Good Friday and Easter Sunday 2026: What's open and closed - ABC11 News,Good Friday and Easter Sunday 2026: What's open and closed ABC11 News,local_news,neutral,ABC11 News
NEWS-01608,USR-091,Raleigh,NC,2026-03-10,"List of major retailers closing at Triangle Town Center in Raleigh grows, sparking mixed feelings with shoppers - CBS17.com","List of major retailers closing at Triangle Town Center in Raleigh grows, sparking mixed feelings with shoppers CBS17.com",local_news,neutral,CBS17.com
NEWS-01609,USR-091,Raleigh,NC,2026-03-10,Saks Fifth Avenue closing Raleigh store in May - Business North Carolina,Saks Fifth Avenue closing Raleigh store in May Business North Carolina,local_news,neutral,Business North Carolina
NEWS-01610,USR-091,Raleigh,NC,2026-06-16,"National chain is closing 2 NC stores, including one in Triangle. What we know - Raleigh News & Observer","National chain is closing 2 NC stores, including one in Triangle. What we know Raleigh News & Observer",local_news,neutral,Raleigh News & Observer
NEWS-01611,USR-092,New Orleans,LA,2025-11-26,Here are the shopping hours for stores in New Orleans for Black Friday - WDSU,Here are the shopping hours for stores in New Orleans for Black Friday WDSU,local_news,neutral,WDSU
NEWS-01612,USR-092,New Orleans,LA,2025-11-18,What stores are open and closed on Thanksgiving 2025? Here’s what to know - fox8live.com,What stores are open and closed on Thanksgiving 2025? Here’s what to know fox8live.com,local_news,neutral,fox8live.com
NEWS-01613,USR-092,New Orleans,LA,2025-09-12,Top Costume Shops - New Orleans Tourism,Top Costume Shops New Orleans Tourism,local_news,neutral,New Orleans Tourism
NEWS-01614,USR-092,New Orleans,LA,2025-11-25,"What retail stores are open on Thanksgiving? Details on TJ Maxx, Kohl's, more - USA Today","What retail stores are open on Thanksgiving? Details on TJ Maxx, Kohl's, more USA Today",local_news,neutral,USA Today
NEWS-01615,USR-092,New Orleans,LA,2025-05-30,Best Buy Has Already Raised Prices on Electronics Due to Federal Tariffs—What You Need to Know - KPEL 96.5,Best Buy Has Already Raised Prices on Electronics Due to Federal Tariffs—What You Need to Know KPEL 96.5,local_news,neutral,KPEL 96.5
NEWS-01616,USR-092,New Orleans,LA,2025-06-30,Need last-minute Independence Day essentials? Here's where you can shop on July 4 - WWLTV.com,Need last-minute Independence Day essentials? Here's where you can shop on July 4 WWLTV.com,local_news,neutral,WWLTV.com
NEWS-01617,USR-092,New Orleans,LA,2026-06-12,Trader Joe’s opens Uptown New Orleans store - New Orleans CityBusiness,Trader Joe’s opens Uptown New Orleans store New Orleans CityBusiness,local_news,neutral,New Orleans CityBusiness
