sku_id,store_id,category,product_name,description,attributes,brand_type,in_stock,price_tier,unit_price,pack_size,aisle_zone,facings,weekly_units_sold,margin_pct,upc,vendor
SKU-USR-082-003,USR-082,Fresh Produce,Bananas per lb,Everyday fruit staple — ripen at home.,value,national,True,value,10.68,12 oz,Produce Section — Front Perimeter,5,45,0.094,976901724241,Regional Foods LLC
SKU-USR-082-004,USR-082,Fresh Produce,Organic Baby Spinach 5oz,Triple washed organic greens — salad ready.,"organic,premium",regional,True,premium,24.01,4-pack,Produce Section — Front Perimeter,5,18,0.102,132436835961,Global Consumer Goods
SKU-USR-082-005,USR-082,Grocery,Cat & Jack Kids Tee,Soft cotton graphic tee — apparel cross-sell.,value,regional,True,value,4.64,1 gallon,Aisle 4–12 — Center Store,3,32,0.204,608495471616,National Brands Co
SKU-USR-082-006,USR-082,Dairy,Plant-Based Oat Milk,Barista blend oat milk — dairy-free alternative.,"premium,plant_based",national,True,premium,43.04,4-pack,Aisle 1 — Cooler Wall,2,15,0.136,822641559647,Global Consumer Goods
SKU-USR-082-007,USR-082,Health & Beauty,Value Shampoo Family Size,Everyday clean formula — large bottle value pack.,value,national,True,value,9.63,24 ct,Aisle 18–22 — HBC,3,53,0.181,455685672980,Regional Foods LLC
SKU-USR-082-008,USR-082,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,37.25,8 oz,Aisle 14 — Impulse / Endcap,4,12,0.224,618511997160,National Brands Co
SKU-USR-082-009,USR-082,Dairy,Organic Greek Yogurt 4-Pack,"Thick strained yogurt, live cultures, no artificial sweeteners.","organic,premium",national,True,premium,50.69,32 oz,Aisle 1 — Cooler Wall,3,22,0.219,657400184704,National Brands Co
SKU-USR-082-010,USR-082,Beverages,Cold Brew Coffee Concentrate,Ready-to-drink cold brew — premium arabica beans.,premium,regional,True,premium,73.59,32 oz,Aisle 2–3 — Cooler & Shelf,3,24,0.192,927022389754,Global Consumer Goods
SKU-USR-082-011,USR-082,Grocery,Gluten-Free Multigrain Loaf,Certified gluten-free bread with seeds and ancient grains.,"gluten_free,premium",national,True,premium,86.61,8 oz,Aisle 4–12 — Center Store,2,15,0.24,368444853918,National Brands Co
SKU-USR-082-012,USR-082,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,regional,True,premium,74.11,32 oz,Aisle 23–25 — Freezer Bank,3,15,0.158,721383580866,Global Consumer Goods
SKU-USR-082-013,USR-082,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,True,premium,68.11,8 oz,Aisle 15–17 — Household,5,17,0.101,950486344885,Regional Foods LLC
SKU-USR-083-001,USR-083,Frozen,Family Pizza Night 3-Pack,"Frozen pizzas — cheese, pepperoni, veggie variety.",value,national,True,value,5.98,16 oz,Aisle 23–25 — Freezer Bank,2,41,0.121,984964444373,National Brands Co
SKU-USR-083-002,USR-083,Dairy,Farm Fresh 2% Milk Gallon,Locally sourced milk — vitamin D fortified.,value,regional,True,value,4.96,2-liter,Aisle 1 — Cooler Wall,4,42,0.12,950706293380,Regional Foods LLC
SKU-USR-083-003,USR-083,Dairy,Organic Greek Yogurt 4-Pack,"Thick strained yogurt, live cultures, no artificial sweeteners.","organic,premium",national,True,premium,50.63,4-pack,Aisle 1 — Cooler Wall,2,20,0.123,170921362449,Regional Foods LLC
SKU-USR-083-004,USR-083,Beverages,Sparkling Water 12-Pack,Zero calorie flavored seltzer — variety pack.,premium,national,True,premium,26.54,2 lb,Aisle 2–3 — Cooler & Shelf,4,13,0.241,629423250279,National Brands Co
SKU-USR-083-005,USR-083,Beverages,Cold Brew Coffee Concentrate,Ready-to-drink cold brew — premium arabica beans.,premium,national,True,premium,44.45,4-pack,Aisle 2–3 — Cooler & Shelf,5,15,0.108,644259541206,Global Consumer Goods
SKU-USR-083-006,USR-083,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,regional,True,premium,29.32,6-pack,Aisle 14 — Impulse / Endcap,4,20,0.115,151914792137,Regional Foods LLC
SKU-USR-083-007,USR-083,Health & Beauty,Organic Lip Balm 3-Pack,Beeswax and coconut oil — USDA organic.,"organic,premium",national,True,premium,36.07,10 oz,Aisle 18–22 — HBC,1,18,0.196,580255447014,Regional Foods LLC
SKU-USR-083-008,USR-083,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,national,True,premium,69.48,2 lb,Aisle 23–25 — Freezer Bank,1,21,0.219,832486732110,Regional Foods LLC
SKU-USR-083-009,USR-083,Dairy,Plant-Based Oat Milk,Barista blend oat milk — dairy-free alternative.,"premium,plant_based",national,True,premium,69.01,4-pack,Aisle 1 — Cooler Wall,2,14,0.114,363530801356,National Brands Co
SKU-USR-083-010,USR-083,Grocery,Organic Whole Grain Bread,Artisan loaf baked daily with organic whole wheat flour.,"organic,premium",national,True,premium,14.4,2 lb,Aisle 4–12 — Center Store,5,26,0.246,588939184275,Regional Foods LLC
SKU-USR-083-011,USR-083,Grocery,Gluten-Free Multigrain Loaf,Certified gluten-free bread with seeds and ancient grains.,"gluten_free,premium",national,True,premium,42.76,6-pack,Aisle 4–12 — Center Store,4,21,0.235,620292884319,Global Consumer Goods
SKU-USR-083-012,USR-083,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,True,premium,14.61,10 oz,Aisle 15–17 — Household,3,19,0.134,121552787734,National Brands Co
SKU-USR-083-013,USR-083,Snacks,Store Brand Tortilla Chips,Restaurant style chips — great for parties.,"private_label,value",private_label,True,value,2.58,1 gallon,Aisle 14 — Impulse / Endcap,3,41,0.149,105171863181,Kroger DC
SKU-USR-083-014,USR-083,Fresh Produce,Organic Baby Spinach 5oz,Triple washed organic greens — salad ready.,"organic,premium",national,True,premium,46.41,8 oz,Produce Section — Front Perimeter,1,25,0.218,367113959166,Regional Foods LLC
SKU-USR-083-015,USR-083,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",national,True,premium,24.62,8 oz,Produce Section — Front Perimeter,2,14,0.149,167712343971,National Brands Co
SKU-USR-083-016,USR-083,Household,Concentrated Laundry Detergent,HE compatible — 64 load bottle.,value,national,False,value,3.05,16 oz,Aisle 15–17 — Household,3,43,0.23,970489201528,National Brands Co
SKU-USR-083-017,USR-083,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,national,True,value,4.83,12 oz,Aisle 23–25 — Freezer Bank,5,53,0.203,862063751450,Global Consumer Goods
SKU-USR-084-001,USR-084,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,national,True,premium,46.23,4-pack,Aisle 23–25 — Freezer Bank,4,25,0.26,668865379486,National Brands Co
SKU-USR-084-002,USR-084,Dairy,Organic Greek Yogurt 4-Pack,"Thick strained yogurt, live cultures, no artificial sweeteners.","organic,premium",regional,True,premium,45.73,10 oz,Aisle 1 — Cooler Wall,2,24,0.099,140660412836,Regional Foods LLC
SKU-USR-084-003,USR-084,Grocery,Kirkland Signature Olive Oil 2L,Extra virgin — pantry staple in club size.,"private_label,premium",private_label,True,premium,28.59,2 lb,Aisle 4–12 — Center Store,6,8,0.253,637114408364,Costco DC
SKU-USR-084-004,USR-084,Beverages,Sparkling Water 12-Pack,Zero calorie flavored seltzer — variety pack.,premium,regional,True,premium,30.96,4-pack,Aisle 2–3 — Cooler & Shelf,3,25,0.182,274792928456,Global Consumer Goods
SKU-USR-084-005,USR-084,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,88.75,4-pack,Aisle 14 — Impulse / Endcap,2,27,0.151,708132258145,Global Consumer Goods
SKU-USR-084-006,USR-084,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",national,True,premium,42.63,8 oz,Produce Section — Front Perimeter,5,13,0.1,905626437062,Global Consumer Goods
SKU-USR-084-007,USR-084,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,regional,True,value,3.03,1 lb,Aisle 23–25 — Freezer Bank,5,47,0.228,740526664264,Regional Foods LLC
SKU-USR-084-008,USR-084,Household,Paper Towels 8-Roll Pack,Absorbent sheets — store brand savings.,"private_label,value",private_label,True,value,3.0,2-liter,Aisle 15–17 — Household,4,48,0.399,146661718930,Costco DC
SKU-USR-084-009,USR-084,Grocery,Organic Whole Grain Bread,Artisan loaf baked daily with organic whole wheat flour.,"organic,premium",national,True,premium,45.81,8 oz,Aisle 4–12 — Center Store,5,17,0.223,914494392507,Regional Foods LLC
SKU-USR-084-010,USR-084,Beverages,Cola 2-Liter Bottle,Classic cola — promotional multipack available.,value,national,False,value,8.76,12 oz,Aisle 2–3 — Cooler & Shelf,3,45,0.088,518074668844,Regional Foods LLC
SKU-USR-084-011,USR-084,Household,Concentrated Laundry Detergent,HE compatible — 64 load bottle.,value,national,True,value,10.61,1 lb,Aisle 15–17 — Household,2,44,0.12,612469729986,Regional Foods LLC
SKU-USR-084-012,USR-084,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,False,premium,14.56,4-pack,Aisle 15–17 — Household,7,17,0.179,938849822565,National Brands Co
SKU-USR-084-013,USR-084,Household,Kirkland Signature Paper Towels 12-Pack,Warehouse bulk pack — high-velocity SKU.,"private_label,premium",private_label,True,premium,33.75,32 oz,Aisle 15–17 — Household,5,14,0.322,517118270780,Costco DC
SKU-USR-084-014,USR-084,Health & Beauty,Sensitive Skin Moisturizer,Dermatologist tested — fragrance free daily lotion.,premium,national,True,premium,30.17,6-pack,Aisle 18–22 — HBC,6,20,0.147,257299338630,National Brands Co
SKU-USR-084-015,USR-084,Frozen,Family Pizza Night 3-Pack,"Frozen pizzas — cheese, pepperoni, veggie variety.",value,national,True,value,5.57,16 oz,Aisle 23–25 — Freezer Bank,2,38,0.128,754856160991,Regional Foods LLC
SKU-USR-084-016,USR-084,Snacks,Classic Potato Chips Family Size,Crispy kettle chips — original sea salt flavor.,value,regional,True,value,1.68,1 lb,Aisle 14 — Impulse / Endcap,7,48,0.114,108776165677,National Brands Co
SKU-USR-084-017,USR-084,Dairy,Plant-Based Oat Milk,Barista blend oat milk — dairy-free alternative.,"premium,plant_based",regional,True,premium,55.11,32 oz,Aisle 1 — Cooler Wall,3,11,0.214,942880368743,Global Consumer Goods
SKU-USR-084-018,USR-084,Grocery,Executive Membership Renewal,Annual membership fee SKU — loyalty driver.,premium,national,True,premium,74.43,2 lb,Aisle 4–12 — Center Store,2,26,0.225,798914754169,Regional Foods LLC
SKU-USR-084-019,USR-084,Fresh Produce,Rotisserie Chicken,Fresh prepared protein — member favorite.,value,national,True,value,7.98,1 gallon,Produce Section — Front Perimeter,3,59,0.224,625219418771,Global Consumer Goods
SKU-USR-085-001,USR-085,Beverages,Sparkling Water 12-Pack,Zero calorie flavored seltzer — variety pack.,premium,national,True,premium,45.24,4-pack,Aisle 2–3 — Cooler & Shelf,4,13,0.213,661147521142,National Brands Co
SKU-USR-085-002,USR-085,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,31.22,4-pack,Aisle 14 — Impulse / Endcap,4,18,0.278,815304356346,National Brands Co
SKU-USR-085-003,USR-085,Household,Concentrated Laundry Detergent,HE compatible — 64 load bottle.,value,national,True,value,12.64,12 oz,Aisle 15–17 — Household,5,53,0.081,876864928896,Regional Foods LLC
SKU-USR-085-004,USR-085,Beverages,Cold Brew Coffee Concentrate,Ready-to-drink cold brew — premium arabica beans.,premium,national,True,premium,18.33,8 oz,Aisle 2–3 — Cooler & Shelf,2,21,0.213,261703591900,Regional Foods LLC
SKU-USR-085-005,USR-085,Household,Paper Towels 8-Roll Pack,Absorbent sheets — store brand savings.,"private_label,value",private_label,True,value,8.22,2-liter,Aisle 15–17 — Household,1,42,0.348,708520523012,Albertsons DC
SKU-USR-085-006,USR-085,Grocery,Organic Whole Grain Bread,Artisan loaf baked daily with organic whole wheat flour.,"organic,premium",regional,True,premium,36.48,6-pack,Aisle 4–12 — Center Store,5,13,0.084,549997830506,National Brands Co
SKU-USR-085-007,USR-085,Health & Beauty,Value Shampoo Family Size,Everyday clean formula — large bottle value pack.,value,national,True,value,11.72,16 oz,Aisle 18–22 — HBC,5,45,0.276,973328701816,Global Consumer Goods
SKU-USR-085-008,USR-085,Frozen,Family Pizza Night 3-Pack,"Frozen pizzas — cheese, pepperoni, veggie variety.",value,regional,True,value,9.9,12 oz,Aisle 23–25 — Freezer Bank,2,44,0.112,534379987547,National Brands Co
SKU-USR-085-009,USR-085,Health & Beauty,Sensitive Skin Moisturizer,Dermatologist tested — fragrance free daily lotion.,premium,national,False,premium,54.53,2 lb,Aisle 18–22 — HBC,1,18,0.232,208195800986,Regional Foods LLC
SKU-USR-085-010,USR-085,Grocery,Gluten-Free Multigrain Loaf,Certified gluten-free bread with seeds and ancient grains.,"gluten_free,premium",national,True,premium,76.55,2 lb,Aisle 4–12 — Center Store,5,17,0.207,442950310476,National Brands Co
SKU-USR-085-011,USR-085,Beverages,Cola 2-Liter Bottle,Classic cola — promotional multipack available.,value,national,True,value,3.82,2-liter,Aisle 2–3 — Cooler & Shelf,5,43,0.228,900649615627,National Brands Co
SKU-USR-085-012,USR-085,Dairy,Plant-Based Oat Milk,Barista blend oat milk — dairy-free alternative.,"premium,plant_based",national,True,premium,11.71,6-pack,Aisle 1 — Cooler Wall,4,20,0.123,758142453430,Global Consumer Goods
SKU-USR-085-013,USR-085,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",regional,True,premium,81.52,2 lb,Produce Section — Front Perimeter,3,12,0.25,915234563512,National Brands Co
SKU-USR-085-014,USR-085,Grocery,Value White Bread,Soft sandwich bread — family pack at everyday low price.,value,national,True,value,11.33,1 lb,Aisle 4–12 — Center Store,2,42,0.17,416859333683,National Brands Co
SKU-USR-085-015,USR-085,Snacks,Store Brand Tortilla Chips,Restaurant style chips — great for parties.,"private_label,value",private_label,True,value,12.77,16 oz,Aisle 14 — Impulse / Endcap,5,40,0.226,668927312352,Albertsons DC
SKU-USR-085-016,USR-085,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,national,True,premium,74.41,32 oz,Aisle 23–25 — Freezer Bank,4,15,0.269,116665784154,Regional Foods LLC
SKU-USR-085-017,USR-085,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,national,True,value,8.3,1 gallon,Aisle 23–25 — Freezer Bank,5,40,0.087,767498722661,Global Consumer Goods
SKU-USR-085-018,USR-085,Snacks,Classic Potato Chips Family Size,Crispy kettle chips — original sea salt flavor.,value,national,True,value,6.17,2-liter,Aisle 14 — Impulse / Endcap,5,43,0.151,676987580527,Global Consumer Goods
SKU-USR-086-001,USR-086,Beverages,Sparkling Water 12-Pack,Zero calorie flavored seltzer — variety pack.,premium,national,False,premium,85.82,32 oz,Aisle 2–3 — Cooler & Shelf,5,23,0.237,952094424887,Regional Foods LLC
SKU-USR-086-002,USR-086,Health & Beauty,Sensitive Skin Moisturizer,Dermatologist tested — fragrance free daily lotion.,premium,national,True,premium,47.27,2 lb,Aisle 18–22 — HBC,2,18,0.239,413017669109,National Brands Co
SKU-USR-086-003,USR-086,Fresh Produce,Bananas per lb,Everyday fruit staple — ripen at home.,value,national,True,value,3.08,2-liter,Produce Section — Front Perimeter,5,52,0.141,935354378197,National Brands Co
SKU-USR-086-004,USR-086,Health & Beauty,Value Shampoo Family Size,Everyday clean formula — large bottle value pack.,value,national,True,value,9.76,1 lb,Aisle 18–22 — HBC,4,44,0.113,966794908128,Regional Foods LLC
SKU-USR-086-005,USR-086,Household,Paper Towels 8-Roll Pack,Absorbent sheets — store brand savings.,"private_label,value",private_label,True,value,4.44,12 oz,Aisle 15–17 — Household,3,43,0.273,747087641831,Publix DC
SKU-USR-086-006,USR-086,Dairy,Plant-Based Oat Milk,Barista blend oat milk — dairy-free alternative.,"premium,plant_based",regional,True,premium,76.93,8 oz,Aisle 1 — Cooler Wall,2,23,0.128,211606925058,Regional Foods LLC
SKU-USR-086-007,USR-086,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",regional,True,premium,51.24,6-pack,Produce Section — Front Perimeter,2,21,0.174,557404928119,Global Consumer Goods
SKU-USR-086-008,USR-086,Snacks,Classic Potato Chips Family Size,Crispy kettle chips — original sea salt flavor.,value,national,True,value,5.67,1 gallon,Aisle 14 — Impulse / Endcap,5,44,0.269,450605697869,Regional Foods LLC
SKU-USR-086-009,USR-086,Snacks,Store Brand Tortilla Chips,Restaurant style chips — great for parties.,"private_label,value",private_label,True,value,8.93,2-liter,Aisle 14 — Impulse / Endcap,2,42,0.149,499867121854,Publix DC
SKU-USR-086-010,USR-086,Household,Concentrated Laundry Detergent,HE compatible — 64 load bottle.,value,national,True,value,6.15,2-liter,Aisle 15–17 — Household,1,49,0.126,883094637482,Regional Foods LLC
SKU-USR-086-011,USR-086,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,30.35,6-pack,Aisle 14 — Impulse / Endcap,2,22,0.093,587115677067,Regional Foods LLC
